text,intent
goodbye,goodbye
Bisakah Anda mendapatkan daftar peserta terima kasih,group_export
membuat kelompok,group_create
Kesalahan koneksi,troubleshoot_connection
apakah 083217414 terdaftar di whatsapp?,function_check_phone
Apa cara terbaik untuk merekomendasikan browser.,tips_browser
add instance,function_create_instance
Tolong bantu saya memverifikasi nomor telepon,function_check_phone
Saya perlu menonaktifkan balasan otomatis di luar jam kerja.,auto_reply_disable
I need to view all scheduled tasks.,tasks_view
Saya ingin membuat daftar semua titik akhir api.terima kasih,api_reference
I need help with download desktop app please,platform_desktop_install
How can I can you explain chattea to me,definition
I need help with purchase subscription.,payment_subscribe
Save message template Please thanks,templates_create
Tolong jadwalkan pesannya,message_schedule
I need help with ensure stable internet connection please,tips_internet
catch you later,goodbye
Can you help me upcoming features?,feature_coming_soon
Could you show me how to what's new please,feature_coming_soon
Tampilkan obrolan sebelumnya,chat_history
"Saya butuh bantuan tentang perbedaan antara aplikasi cloud dan desktop, terima kasih",platform_compare
asdf,out_of_scope
I need to create message template 'promo-weekend'? please,templates_create
Bisakah Anda menunjukkan kepada saya cara memperbarui pengaturan grup,group_settings_edit
Saya ingin menghapus instance terima kasih,instance_delete
Laporan pengiriman pesan,message_blast_status
Praktik terbaik.,general_tips
Show me the QR code,pairing
How do I are platform updates automatic,platform_updates
Could you show me how to add group thank you,function_create_group
"Saya butuh bantuan dengan instance yang saya punya, terima kasih",instance_list
Bagaimana cara saya mengirim pesan rilis fitur peblast,feature_coming_soon
What's the best way to add a new contact.?,contacts_add
Bisakah Anda membuka tab obrolan.Terima kasih,navigation_chat_tab
I need help with use api?,api_reference
Nanti,goodbye
Bagaimana cara memberitahuku tentang chattea,definition
Set up message template 'promo-weekend'.,templates_create
"Bagaimana saya bisa menghapus instalan instance, terima kasih",instance_delete
Subscription not working,payment_issue
Bantu saya memperpanjang langganan terima kasih,payment_extend
Can you delete instance please,instance_delete
"Bisakah Anda memberi tahu saya cara kebijakan privasi, terima kasih",security_privacy
"Saya ingin mengaktifkan warmup antara instance a, b, dan c, terima kasih",warmup_enable
Bantu saya mendapatkan daftar peserta,group_export
Apa cara terbaik untuk menginisialisasi instance baru,create_instance
Can you help me turn on warmup for new accounts thank you,warmup_enable
"Bisakah Anda membantu saya, terima kasih",support_contact
Berlangganan paket bulanan.,payment_subscribe
Show failed tasks. Please,tasks_view_failed
"tidak, terima kasih",cancel_action
How secure are payments thanks,security_payment
Bisakah Anda membantu saya meningkatkan paket saya.?,payment_upgrade
Goodbye,goodbye
International scheduling,message_schedule_timezone
Bagaimana cara keamanan pembayaran terima kasih,security_payment
"Saya ingin menampilkan tugas yang gagal, terima kasih",tasks_view_failed
How to main menu please.,navigation_main_dashboard
Set recurring message every Monday at 10:00 thank you,message_schedule_recurring
"Saya ingin mengkonfigurasi api, terima kasih",api_webhook_setup
Could you show me how to manage contacts list,contacts_manage
Check my payment status?,payment_status
How to add contact thanks,contacts_add
Bagaimana cara menggunakan API?,api_reference
Can you integrate chattea with my calendar please,calendar_integration
Bisakah Anda meningkatkan langganan,payment_upgrade
"Lanjutkan ke tugas, terima kasih",navigation_tasks_tab
Saya butuh bantuan dengan layanan pelanggan?,support_contact
Can you tell me how to search contacts?,contacts_filter
I need to talk to support team,support_contact
Performance report,analytics_view
How do I set up group chat?,group_create
How can I instances do i have?,instance_list
Tampilkan analisis kinerja pesan.,analytics_view
Bisakah Anda membantu saya menambahkan grup.,function_create_group
berhenti,cancel_action
Tambahkan grup terima kasih,function_create_group
I need to make new group,group_create
How to performance report?,analytics_view
Could you show me how to use template 'promo-weekend' to send message,templates_use
Bagaimana cara menyimpan data cloud saya,security_cloud_data
Saya perlu menampilkan info profil,instance_view_profile
Bagaimana saya bisa memperbarui secara otomatis,platform_updates
Apa cara terbaik untuk penjadwalan internasional?,message_schedule_timezone
What's the best way to recommended browser.,tips_browser
Bagaimana cara memberitahuku tentang chattea??,definition
Saya butuh bantuan jika pembayaran gagal,payment_issue
Apa cara terbaik untuk mode offline tersedia terima kasih,platform_desktop_info
Buat grup baru,group_create
I need to show failed tasks?,tasks_view_failed
I want to view my contacts thank you,contacts_manage
I need help with search contacts,contacts_filter
Saya perlu melihat semua tugas yang dijadwalkan.,tasks_view
Tolong bagaimana saya bisa terus berlangganan,payment_extend
Can you help me use api.,api_reference
Saya ingin menyiarkan pesan tolong,message_blast
Terima kasih,gratitude
What are the prices?,pricing_query
Access payments tab?,navigation_payments_tab
"Bisakah Anda melihat profil, terima kasih",instance_view_profile
Bagaimana caranya saya ingin berlangganan?,payment_subscribe
Simpan kontak baru,contacts_add
Use template 'promo-weekend' to transmit message.,templates_use
Can you view transaction history thanks,payment_history
Tampilkan informasi profil,instance_view_profile
Can you help me upgrade subscription,payment_upgrade
"Saya perlu menunjukkan pembayaran saya, terima kasih",payment_history
"Bisakah Anda menunjukkan kepada saya cara lupa kata sandi, membantu saya masuk??",login_issue
How to compare platforms?,platform_compare
Could you show me how to qr not loading?,troubleshoot_qr
Instance limits please,pricing_instance_limits
Could you send hello world to 08127321340 please,function_send_message
How can I is warmup thanks,warmup_info
Bisakah Anda membantu saya membuat versi seluler dan desktop memiliki instance tanpa batas,pricing_instance_limits
How can I can you explain chattea to me thanks,definition
Add a WhatsApp instance.,create_instance
Saya ingin menggunakan rest api untuk mengirim pesan.,api_send_message
Bagaimana fitur aplikasi desktop terima kasih,platform_desktop_info
How do I disable auto-reply outside business hours..,auto_reply_disable
"Bagaimana caranya agar aplikasi desktop dapat bekerja secara offline, terima kasih",platform_desktop_info
Bisakah Anda menunjukkan kepada saya cara menggunakan templat yang disimpan?,templates_use
Bagaimana cara membuat akun?,account_setup
Tampilkan obrolan,navigation_chat_tab
Bisakah Anda membantu saya menemukan kontak,contacts_filter
I need help with use saved template?,templates_use
Can you help me get support.,support_contact
Modify group config please,group_settings_edit
Show billing page please,navigation_payments_tab
Bisakah Anda memberi tahu saya cara mengubah pengaturan instance?,instance_edit
How to improve performance,general_tips
Can you help me internet requirements please,tips_internet
Could you warmup explanation thank you,warmup_info
Bisakah Anda memperbarui pengaturan grup,group_settings_edit
Sandingkan menggunakan kode nomor telepon.,pairing
Can you tell me how to schedule message?,message_schedule
Can you help me upcoming features thanks,feature_coming_soon
Saya ingin mengirim pesan ke metrik,analytics_view
Saya ingin menunjukkan halaman file,navigation_files_tab
Apa cara terbaik untuk praktik terbaik,general_tips
How can I extend my subscription,payment_extend
Bagaimana cara terbaiknya berapa biayanya terima kasih,pricing_query
Can you make new template thanks,templates_create
Segmentasikan kontak berdasarkan keterlibatan.,advanced_contact_segmentation
Apa yang baru?,feature_coming_soon
I'd like to payment security,security_payment
Gotta go,goodbye
Bisakah Anda membantu saya persyaratan internet?,tips_internet
Bisakah Anda menagih riwayat terima kasih,payment_history
I need help with edit contacts,contacts_manage
I want to use rest api to send message thank you,api_send_message
Masalah pembayaran,payment_issue
"Saya ingin menampilkan analitik, terima kasih",analytics_view
Greetings,greeting
I'd like to show instances page,navigation_instances_tab
Go to instances please,navigation_instances_tab
Could you view all scheduled tasks? please thanks,tasks_view
Can you tell me how to billing history thank you,payment_history
Accepted payment methods thanks,payment_methods
I need help with is the difference between cloud and desktop app thank you,platform_compare
Gunakan template 'Promo-Akhir Pekan' untuk mengirim pesan.,templates_use
I need help with filter contacts by tag 'prospect' thanks,contacts_filter
I need help with ensure stable internet connection.?,tips_internet
Export participant list from group 'Event Launch'.,group_export
"Bagaimana saya bisa melakukan warmup, terima kasih",warmup_info
Kirim pesan ke +628123456789 yang berisi 'Halo!',chat_send
Access grouping tab.,navigation_grouping_tab
Bisakah Anda menunjukkan kepada saya cara mematikan balasan otomatis?,auto_reply_disable
Saya perlu masalah kode qr terima kasih,troubleshoot_qr
What's the best way to monitor progress of bulk messaging thank you,tasks_monitor
Get rid of old instance,instance_delete
Make a new whatsapp instance.,create_instance
Saya ingin menghapus instance,instance_delete
Can you view instance profile details please,instance_view_profile
Show subscription plans.,pricing_query
Buka obrolan di browser.Silakan,platform_cloud_open
I want to make instance,function_create_instance
What's the best way to start warmup process thank you,warmup_enable
Can you help me add group,function_create_group
zzz,out_of_scope
What packages available?,pricing_query
Cara mengunggah banner.jpg untuk pesan..,files_upload
Saya ingin menyetel balasan otomatis selama jam kerja.,auto_reply_setup
Unduh acara anggota semua terima kasih,group_export
Selamat tinggal,goodbye
Bagaimana cara membuat templat baru,templates_create
Saya perlu menambahkan kontak baru.,contacts_add
How do I are platform updates automatic thanks,platform_updates
Filter contacts by tag 'prospect'.,contacts_filter
hack the system,out_of_scope
Bagikan berkas,files_share
Kirim SMS ke nomor ini,chat_send
I'd like to create group thank you,group_create
Can you manage uploaded files please,files_manage
How to use API?,api_reference
"Saya ingin menunjukkan halaman file, terima kasih",navigation_files_tab
How do I no more instances available thank you,quota_reached
Saya memerlukan bantuan untuk menyambung ke kalender,calendar_integration
Bagaimana persyaratan internetnya?,tips_internet
Lihat halaman instance,navigation_instances_tab
Saya ingin proses pendaftaran,account_setup
Could you payment status check,payment_status
What's the best way to sign out from instance.,instance_logout
How do I how much does it cost thank you,pricing_query
Tolong bagaimana cara mendaftar Chattea,account_setup
Bisakah Anda menunjukkan kepada saya cara merespons otomatis,auto_reply_setup
Can you integrate chattea with my calendar thank you,calendar_integration
Saya ingin mencari kontak,contacts_filter
Ubah pengaturan grup,group_settings_edit
How can I can't login please,login_issue
How can I can the desktop app work offline please,platform_desktop_info
Saya memerlukan bantuan terkait masalah penagihan.,payment_issue
I need to set webhook url to https://example.com/hooks.,api_webhook_setup
Bisakah Anda memberi tahu saya cara mengubah pengaturan grup?,group_settings_edit
"Bisakah Anda membantu saya, tugas-tugas masih tertunda",tasks_view
Selamat tinggal,goodbye
Unduh daftar anggota,group_export
Akses tab pengelompokan,navigation_grouping_tab
Bagaimana caranya adalah harga dalam idr,pricing_currency_idr
"Tampilkan halaman grup, terima kasih",navigation_grouping_tab
Desktop app features?,platform_desktop_info
Bagaimana cara mengatur pesan berulang setiap hari Senin pukul 10.00?,message_schedule_recurring
Tambahkan berkas baru,files_upload
Display me the main dashboard thank you,navigation_main_dashboard
Bisakah Anda menampilkan instance saya,instance_list
Saya perlu menyinkronkan kalender,calendar_integration
Bagaimana caranya agar kuota saya terlampaui?,quota_reached
Bagaimana harga dalam rupiah?,pricing_currency_idr
Dapatkan dukungan,support_contact
Bantu saya melihat detail profil instance.Terima kasih,instance_view_profile
Can you go to payments,navigation_payments_tab
How do I upload file,files_upload
I want to segment contacts by engagement. please,advanced_contact_segmentation
Deliver file,files_share
Bisakah Anda memberi tahu saya cara menyimpan kontak baru.,contacts_add
Tolong browser yang direkomendasikan,tips_browser
How do I calendar sync,calendar_integration
View uploaded files,navigation_files_tab
Tolong bantu saya meningkatkan rencana saya,payment_upgrade
Tunjukkan pembayaran saya. Mohon terima kasih,payment_history
Bagaimana saya bisa memastikan koneksi internet stabil??,tips_internet
I want to open payments tab thank you,navigation_payments_tab
abort,cancel_action
Instal aplikasi desktop.Tolong tolong terima kasih,platform_desktop_install
Purchase subscription Please,payment_subscribe
How do I change to better plan?,payment_upgrade
"Tolong bantu saya melihat tugas saya, terima kasih",navigation_tasks_tab
Good morning,greeting
Update frequency thanks,platform_updates
lorem ipsum,out_of_scope
Where is my cloud data stored?,security_cloud_data
I need help with help me send message,chat_send
"Bisakah Anda menunjukkan kepada saya cara meningkatkan kinerja, terima kasih",general_tips
How can I my payment is pending please,payment_issue
Bagaimana cara membantu saya membuat sebuah instance?,function_create_instance
"Bisakah Anda menunjukkan kemajuan tugas, terima kasih",tasks_monitor
Describe Chattea briefly.,definition
Abaikan itu,cancel_action
Bisakah Anda membuka file,navigation_files_tab
Hai,greeting
Pelayanan pelanggan,support_contact
Tolong tampilkan tugas yang gagal,tasks_view_failed
"Tampilkan dasbor, terima kasih",navigation_main_dashboard
Could you show me how to launch web version,platform_cloud_open
Apa cara terbaik untuk berapa kali terima kasih,pricing_instance_limits
What's warmup.,warmup_info
Bagaimana cara membaca percakapan terakhir dengan john..,chat_read
"Ulangi pesan setiap minggu, terima kasih",message_schedule_recurring
"Saya ingin melihat info pembayaran, terima kasih",navigation_payments_tab
Tolong tampilkan kemajuan tugas,tasks_monitor
"Bisakah saya menjadwalkan pesan lintas zona waktu, terima kasih",message_schedule_timezone
Can you tell me how to international scheduling,message_schedule_timezone
Bagaimana cara merilis fitur peblast pesan,feature_coming_soon
Berapa harganya?,pricing_query
Kirim berkas,files_share
Tolong apa cara terbaik untuk masalah pembayaran,payment_issue
Send 'Promo today!' to +628111222333 thanks,chat_send
Saya perlu menunjukkan obrolan terima kasih terima kasih,navigation_chat_tab
Bagaimana cara agar data saya aman?,security_privacy
Apa cara terbaik untuk memfilter kontak tingkat lanjut?,advanced_contact_segmentation
Bagaimana cara keamanan pembayaran?,security_payment
Help me show me the main dashboard? thanks,navigation_main_dashboard
Make group please,function_create_group
How to talk to support team thank you,support_contact
Verify whatsapp registration,function_check_phone
Kirim pesan WhatsApp,chat_send
make me rich,out_of_scope
Apa cara terbaik untuk mengatur url webhook ke https://example.com/hooks terima kasih,api_webhook_setup
Tolong penjelasan warmupnya,warmup_info
Saya ingin menunjukkan nomor telepon instance.,instance_view_profile
Bisakah Anda menunjukkan kepada saya cara melakukan praktik terbaik?,general_tips
Kelola file yang diunggah?,files_manage
Saya ingin menunjukkan instance saya,instance_list
blahblahblah,out_of_scope
Can you go to payments thanks,navigation_payments_tab
Hentikan itu,cancel_action
List all API endpoints thanks,api_reference
Can the desktop app work offline?,platform_desktop_info
Show tasks page Please thanks,navigation_tasks_tab
maybe later,out_of_scope
Can you help me automate message sending,message_schedule_recurring
"Tolong, saya perlu menyiapkan webhook",api_webhook_setup
"Apa cara terbaik untuk memperbarui platform secara otomatis, terima kasih",platform_updates
I need to send to multiple people thanks please,message_blast
Dukungan zona waktu.,message_schedule_timezone
Segment contacts by engagement,advanced_contact_segmentation
Hai!,greeting
Ubah ke rencana yang lebih baik terima kasih,payment_upgrade
Saya memerlukan bantuan untuk mengaktifkan warmup akun.,warmup_enable
Change to better plan thanks,payment_upgrade
Display failed tasks thank you,tasks_view_failed
Saya perlu menghapus instance WhatsApp lama.,instance_delete
what?,out_of_scope
Kontak grup,advanced_contact_segmentation
Verifikasi status siaran,message_blast_status
Bisakah aplikasi desktop bekerja secara offline?,platform_desktop_info
Saya perlu memeriksa profil terima kasih,instance_view_profile
How to message someone?,function_send_message
Bisakah Anda meningkatkan rencana saya.,payment_upgrade
Verify profile thanks,instance_view_profile
Tolong biayanya dalam IDR,pricing_currency_idr
I'd like to open grouping tab. please thanks,navigation_grouping_tab
Tolong QR tidak dimuat,troubleshoot_qr
Can you view statistics thanks,analytics_view
Does web version include 2 instances?,pricing_instance_limits
Apakah nomor ini ada di WhatsApp terima kasih,function_check_phone
I need help with launch web version?,platform_cloud_open
Could you show me how to improve performance thanks,general_tips
Bagaimana saya bisa membaca percakapan terakhir dengan john terima kasih,chat_read
I need help with update instance name.,instance_edit
Apa cara terbaik untuk menyiapkan webhook,api_webhook_setup
Could you check broadcast status please,message_blast_status
Saya butuh bantuan apakah aman,security_privacy
Saya ingin menampilkan analitik,analytics_view
How can I password reset.,login_issue
Can you help me automate message sending?,message_schedule_recurring
Tolong ubah konfigurasi grup,group_settings_edit
Bisakah Anda membantu saya mencatat transaksi?,payment_history
"Bagaimana cara mengekspor daftar peserta dari 'peluncuran acara' grup, terima kasih",group_export
Rename instance to 'Marketing-01' thanks,instance_edit
Sore,greeting
Bagaimana cara menonaktifkan balasan otomatis di luar jam kerja?,auto_reply_disable
Can you help me billing history?,payment_history
Bagaimana cara menggunakan template yang disimpan?,templates_use
Can you help me desktop app features.,platform_desktop_info
Bagaimana tips optimasinya?,general_tips
Bisakah Anda memberi tahu saya bagaimana caranya menggunakan warmup.,warmup_info
Apa cara terbaik untuk membuat versi web menyertakan 2 instance,pricing_instance_limits
Go to contacts,contacts_manage
Cara mengaktifkan warmup,warmup_enable
I'd like to show profile details please,instance_view_profile
Saya perlu menunjukkan halaman penagihan,navigation_payments_tab
"Saya ingin menggunakan kode penyandingan, terima kasih",pairing
Make group thanks,function_create_group
How can I renew subscription.,payment_extend
Tolong bantu saya melihat instance,navigation_instances_tab
Contoh logout terima kasih,instance_logout
memvalidasi nomor telepon,function_check_phone
Bantu saya laporan pengiriman pesan terima kasih,message_blast_status
is 083217414 registered on whatsapp?,function_check_phone
How can I add instance please,function_create_instance
What's the best way to repeat message weekly,message_schedule_recurring
Can you tell me how to explain what chattea does,definition
Show my payments Please,payment_history
"Bisakah Anda memberi tahu saya cara fitur yang akan datang, terima kasih",feature_coming_soon
Apakah data saya aman?,security_privacy
Apa cara terbaik untuk keluar dari instance.,instance_logout
Display billing page thank you,navigation_payments_tab
Pindai kode QR untuk menghubungkan WhatsApp.,pairing
Bisakah Anda keluar dari instance 'promo-1'.,instance_logout
Saya ingin menunjukkan analisis kinerja pesan.,analytics_view
Bisakah Anda membantu saya mengotomatiskan pengiriman pesan,message_schedule_recurring
What's the best way to segment contacts by engagement??,advanced_contact_segmentation
"Bagaimana cara meluncurkan versi web, terima kasih",platform_cloud_open
"Bagaimana saya bisa menjelaskan chattea kepada saya, terima kasih",definition
I want to set up group chat,group_create
Log out from instance 'Promo-1'.,instance_logout
Send hello world to 08127321340,function_send_message
"Saya perlu mengunggah file, terima kasih",files_upload
Saya perlu membuat daftar semua titik akhir api.,api_reference
Bisakah Anda memastikan koneksi internet yang stabil.Tolong,tips_internet
I'd like to payment status check,payment_status
Could you show me how to payment status check,payment_status
Activate warmup,warmup_enable
Apakah instance saya online?,instance_connection_status
"Saya butuh bantuan untuk mendaftar paket, terima kasih",payment_subscribe
Bagaimana saya bisa menghangatkan penjelasannya?,warmup_info
Bagaimana cara meningkatkan kinerja?,general_tips
Batasan instans?,pricing_instance_limits
Bisakah Anda menunjukkan kepada saya cara tips pengoptimalan,general_tips
Saya perlu menunjukkan tugas yang gagal.,tasks_view_failed
Bisakah Anda membantu saya riwayat penagihan?,payment_history
Bisakah Anda melihat statistik terima kasih,analytics_view
Show instances page Please thanks,navigation_instances_tab
"Bisakah Anda memberi tahu saya cara penjadwalan internasional, terima kasih",message_schedule_timezone
Show instances page,navigation_instances_tab
Track delivery status of bulk messages.,message_blast_status
Main menu please,navigation_main_dashboard
Bagaimana saya bisa melakukan warmup?,warmup_info
What's the best way to offline mode available thank you,platform_desktop_info
Access tasks tab please,navigation_tasks_tab
Bisakah Anda membuat grup,function_create_group
Segment contacts by engagement?,advanced_contact_segmentation
Bisakah Anda membantu saya mencopot pemasangan instance,instance_delete
Could you show me how to connection timeout—what to do,troubleshoot_connection
Konfirmasi adalah nomor yang terdaftar,function_check_phone
How do I qr not loading?,troubleshoot_qr
Create message template 'Promo-Weekend' please,templates_create
Jadwalkan pesan massal untuk besok pukul 09:00?Tolong tolong,message_schedule
Can I schedule messages across time zones,message_schedule_timezone
Can you send whatsapp message thank you,chat_send
Display task progress thanks,tasks_monitor
Bantu saya menonaktifkan balasan otomatis di luar jam kerja.,auto_reply_disable
"Atur kontak, terima kasih",contacts_manage
Saya ingin membagikan brosur.pdf ke semua instansi.,files_share
How to sign up for plan thank you,payment_subscribe
"Saya ingin pergi ke pembayaran, terima kasih, terima kasih",navigation_payments_tab
Show billing page,navigation_payments_tab
Bantu saya membuat instance,function_create_instance
Confirm my payment status.,payment_status
Bagaimana cara menggunakan template 'promo-akhir pekan' untuk mengirim pesan terima kasih,templates_use
Help me check broadcast status please,message_blast_status
Bisakah Anda menampilkan obrolan sebelumnya,chat_history
How do I i want to subscribe?,payment_subscribe
Pergi ke ngobrol terima kasih,navigation_chat_tab
I need to add a new contact.,contacts_add
Lihat instance saya,instance_list
How to cost in idr?,pricing_currency_idr
Can you go to groups please,navigation_grouping_tab
What's the best way to offline mode available thanks,platform_desktop_info
Thanks a bunch,gratitude
Make new instance,create_instance
I want to configure api,api_webhook_setup
Much appreciated,gratitude
I want to send whatsapp message,chat_send
"Bagaimana cara memperbarui langganan, terima kasih",payment_extend
Deliver text thank you,function_send_message
Bisakah Anda memberi tahu saya berapa banyak instancenya,pricing_instance_limits
Saya butuh bantuan untuk membaca percakapan terakhir dengan John..,chat_read
Could you show me how to explain how warmup prevents bans..,warmup_info
Saya memerlukan bantuan untuk menggunakan templat yang disimpan.,templates_use
"Frekuensi pembaruan, terima kasih",platform_updates
Bisakah Anda memberi tahu saya seberapa aman pembayarannya?,security_payment
"Bisakah Anda membantu saya mengulangi pesan setiap minggu, terima kasih",message_schedule_recurring
Saya ingin mengonfigurasi api,api_webhook_setup
I'd like to search contacts,contacts_filter
Terima kasih!,gratitude
Modify instance settings,instance_edit
Bisakah Anda menunjukkan kepada saya cara meningkatkan kinerja,general_tips
Can you help me export group data please,group_export
Could you turn on warmup for new accounts. please thank you,warmup_enable
Bagaimana cara membantu saya membuat akun.,account_setup
Periksa apakah instance saya terhubung.,instance_connection_status
nothing important,out_of_scope
Bantu saya melihat grup terima kasih,navigation_grouping_tab
Can you segment contacts by engagement. please,advanced_contact_segmentation
Bagaimana cara membaca percakapan terakhir dengan John.?,chat_read
Praktik terbaik?,general_tips
View message history Please,chat_history
Bagaimana caranya berapa biayanya terima kasih,pricing_query
Browser mana yang direkomendasikan.,tips_browser
How to help me create a new group?,function_create_group
I want to track delivery status of bulk messages. please,message_blast_status
Tolong bagaimana cara mengatur webhook,api_webhook_setup
How can I does web version include 2 instances?,pricing_instance_limits
random gibberish words,out_of_scope
I'd like to view my tasks thank you,navigation_tasks_tab
Bagaimana cara mengedit pengaturan grup: pesan khusus admin??,group_settings_edit
Bagaimana caranya saya instance online terima kasih,instance_connection_status
Could you check task status,tasks_monitor
I want to show me my instances please,instance_list
Get rid of old instance thanks,instance_delete
Bisakah Anda memberi tahu saya cara menambahkan kontak?,contacts_add
How do I is my cloud data stored?,security_cloud_data
Show all scheduled messages thank you,tasks_view
Bisakah aplikasi desktop bekerja secara offline?,platform_desktop_info
Connection timeout—what to do,troubleshoot_connection
Lihat halaman file,navigation_files_tab
Display chat history for this instance thank you,chat_history
View payment info thank you,navigation_payments_tab
I want to open tasks tab thanks,navigation_tasks_tab
Bisakah Anda memberi tahu saya cara menggunakan rest api untuk mengirim pesan.?,api_send_message
Bisakah Anda menambahkan kontak terima kasih,contacts_add
How can I edit group settings: admin only messaging??,group_settings_edit
Apa cara terbaik untuk membayar,payment_methods
"Saya perlu mengirimkan ke banyak orang, terima kasih",message_blast
Bagaimana cara menyinkronkan kalender?,calendar_integration
What payment methods are supported please,payment_methods
Bagaimana cara menjadwalkan pesan lintas zona waktu.,message_schedule_timezone
Hi chatbot,greeting
"Apa cara terbaik untuk merekomendasikan browser, terima kasih",tips_browser
I'd like to go to groups thanks,navigation_grouping_tab
Apa cara terbaik untuk berapa kali berterima kasih,pricing_instance_limits
What's the best way to add new group?,group_create
Update instance name thanks,instance_edit
Bagaimana harga dalam idr?,pricing_currency_idr
I want to register,account_setup
How can I accepted payment methods thank you,payment_methods
Can you tell me how to payment status check?,payment_status
Give me info about Chattea thank you,definition
Bisakah Anda membantu saya riwayat penagihan,payment_history
Periksa status pembayaran saya,payment_status
Bisakah Anda membantu saya menambahkan instance.,function_create_instance
Cantumkan semua instance saya?Mohon terima kasih,instance_list
"Saya harus pergi ke tugas, terima kasih",navigation_tasks_tab
help me create a instance,function_create_instance
"Bantu saya menampilkan halaman instance, terima kasih",navigation_instances_tab
Can you tell me how to subscription not working thank you,payment_issue
Bisakah Anda memindai qr untuk memasangkan,pairing
Saya ingin menampilkan tugas yang gagal,tasks_view_failed
Update instance name,instance_edit
ajskdljas,out_of_scope
Show profile details,instance_view_profile
Could you go to files thank you thanks,navigation_files_tab
Check my payment status. Please,payment_status
Can you tell me how to quota exceeded please,quota_reached
Help me view conversations please,navigation_chat_tab
Bagaimana cara membuat instance?,function_create_instance
No more instances available,quota_reached
Harga dalam Rupiah.,pricing_currency_idr
I'd like to send whatsapp message please,chat_send
Tunjukkan pembayaran saya,payment_history
I need to remove old whatsapp instance.,instance_delete
Bisakah Anda memberi tahu saya cara mendukung zona waktu,message_schedule_timezone
Apa cara terbaik agar langganan tidak berfungsi.,payment_issue
Saya perlu membuka chattea di browser?Tolong,platform_cloud_open
Saya butuh bantuan dengan menu utama?,navigation_main_dashboard
Fitur yang akan datang?,feature_coming_soon
Saya ingin menambahkan instance,create_instance
I want to broadcast message please,message_blast
I want to fix qr code issue,troubleshoot_qr
Schedule a bulk message for tomorrow at 09:00? Please please,message_schedule
I need to display analytics thanks,analytics_view
How to i want to pair with qr?,pairing
What's new please,feature_coming_soon
Go to instances Please thank you thanks,navigation_instances_tab
Bisakah Anda membantu saya memberikan tanggapan otomatis,auto_reply_setup
Bantu saya memeriksa status siaran terima kasih,message_blast_status
Help me change my instance name thank you thanks,instance_edit
Use rest api to deliver message.,api_send_message
Could you go to groups please thanks,navigation_grouping_tab
Bisakah Anda memutuskan sambungan whatsapp,instance_logout
Bantu saya mendistribusikan file,files_share
Can you get participant list thank you,group_export
Jangan lakukan itu,cancel_action
Tolong periksa status pembayaran saya,payment_status
Display groups page,navigation_grouping_tab
Display chat history for this instance please,chat_history
Check my payment status. Please thanks,payment_status
What's the best way to start warmup process please,warmup_enable
"Bisakah Anda pergi ke grup, terima kasih",navigation_grouping_tab
Access chat tab?,navigation_chat_tab
"Saya ingin menggunakan versi browser, terima kasih",platform_cloud_open
idk,out_of_scope
Buat akun baru,account_setup
Repeat message weekly thanks,message_schedule_recurring
Can you tell me how to schedule a bulk message for tomorrow at 09:00.?,message_schedule
Configure auto reply,auto_reply_setup
Bagaimana cara meluncurkan versi web?,platform_cloud_open
Tampilkan dasbor,navigation_main_dashboard
How do I automate message sending please,message_schedule_recurring
What's the best way to which browser is recommended?,tips_browser
Saya ingin mengonfigurasi balasan otomatis,auto_reply_setup
Don't do that,cancel_action
Explain what Chattea does please,definition
I need help with instances do i have thank you,instance_list
What's the best way to repeat message weekly?,message_schedule_recurring
Tolong seberapa aman pembayarannya,security_payment
Change my instance name,instance_edit
"Saya harus pergi ke tugas, terima kasih",navigation_tasks_tab
Bisakah Anda mendapatkan versi desktop,platform_desktop_install
"Bisakah Anda membantu saya, tolong nomor ini di whatsapp",function_check_phone
Bagaimana cara memulainya?,account_setup
Bagaimana cara saya membayar,payment_methods
Can you help me sign out from instance?,instance_logout
Can you help me tasks are pending.,tasks_view
Saya perlu melihat semua tugas yang dijadwalkan?,tasks_view
Check conversation history thank you,chat_history
Ganti nama instance menjadi 'Marketing-01' terima kasih,instance_edit
Can you help me take me to messages thank you,navigation_chat_tab
Bagaimana saya bisa menghangatkan penjelasan terima kasih,warmup_info
Can you remove old whatsapp instance thank you,instance_delete
Bisakah Anda membantu saya menambahkan grup,function_create_group
Buka tab Pengelompokan.,navigation_grouping_tab
Bagaimana cara menambahkan file baru terima kasih,files_upload
Bantu saya memeriksa status koneksi,instance_connection_status
I need to verify phone number,function_check_phone
"Bisakah Anda membuka file, terima kasih, terima kasih",navigation_files_tab
Launch web version thank you,platform_cloud_open
Can you take me to instances,navigation_instances_tab
Saya ingin melihat tugas saya,navigation_tasks_tab
I need help with download desktop app.,platform_desktop_install
What's the best way to transaction log,payment_history
Verify my payment status.,payment_status
What's the best way to qr code problem thank you,troubleshoot_qr
How do I save message template thank you,templates_create
What's the best way to is my cloud data stored.,security_cloud_data
"Bagaimana saya menjelaskan bagaimana warmup mencegah larangan, terima kasih",warmup_info
How can I are the prices?,pricing_query
Go to chat,navigation_chat_tab
How can I quota exceeded?,quota_reached
Bisakah Anda memberi tahu saya bagaimana biayanya dalam Rp.,pricing_currency_idr
Can you share document,files_share
