"text",intent
"remove list deletion",delete_group
"delete contact segment",delete_group
"remove group removal",delete_group
"delete list removal",delete_group
"tell me about this",what_for
"what is this service",what_for
"explain the platform",what_for
"what does it do",what_for
"platform info",what_for
"service description",what_for
"what is chattea for",what_for
"tell me features",what_for
"platform purpose",what_for
"what can i do",what_for
"explain chattea",what_for
"service info",what_for
"platform features",what_for
"what's available",what_for
"tell me capabilities",what_for
"explain features",what_for
"what's this platform",what_for
"service capabilities",what_for
"platform description",what_for
"what does chattea do",what_for
"tell me about platform",what_for
"explain the service",what_for
"what's this for",what_for
"platform overview",what_for
"service overview",what_for
"what can chattea do",what_for
"tell me platform info",what_for
"explain capabilities",what_for
"what's the purpose",what_for
"platform details",what_for
"cost info",pricing
"plan pricing",pricing
"subscription cost",pricing
"how much cost",pricing
"price details",pricing
"plan cost",pricing
"pricing info",pricing
"subscription price",pricing
"cost breakdown",pricing
"price list",pricing
"plan fees",pricing
"pricing details",pricing
"subscription fees",pricing
"cost structure",pricing
"price info",pricing
"plan prices",pricing
"pricing structure",pricing
"subscription rates",pricing
"cost details",pricing
"price breakdown",pricing
"plan rates",pricing
"pricing plans",pricing
"subscription cost breakdown",pricing
"cost information",pricing
"price structure",pricing
"plan information",pricing
"pricing information",pricing
"subscription pricing",pricing
"cost plans",pricing
"price plans",pricing
"need support",contact
"get help",contact
"support info",contact
"contact info",contact
"help desk",contact
"support contact",contact
"customer service",contact
"support email",contact
"contact details",contact
"help contact",contact
"support team",contact
"customer support",contact
"support number",contact
"contact support",contact
"help support",contact
"support information",contact
"customer contact",contact
"support details",contact
"contact team",contact
"help desk contact",contact
"support channel",contact
"customer help",contact
"support phone",contact
"contact email",contact
"help team",contact
"support service",contact
"customer service contact",contact
"support options",contact
"contact options",contact
"help options",contact
"send bulk messages to 1000 contacts about our grand opening sale starting this weekend",send_message
"i need to message everyone in my database about the urgent product recall",send_message
"broadcast a special offer to all my whatsapp contacts for the holiday season",send_message
"how do i send the same discount code to all customers at once",send_message
"i want to notify everyone about our new store hours effective immediately",send_message
"can you help me send a mass text about our app launch to all users",send_message
"need to broadcast order status updates to all pending customers",send_message
"send welcome messages to all new signups from last week",send_message
"i want to blast a message about our clearance sale to the entire list",send_message
"how can i send shipping notifications to multiple customers simultaneously",send_message
"need to message all attendees about the event rescheduling",send_message
"broadcast reminder about payment due dates to all customers",send_message
"send satisfaction survey to everyone who purchased last month",send_message
"i want to notify all subscribers about our new product catalog",send_message
"how do i send appointment confirmations to all scheduled clients",send_message
"need to broadcast breaking news about our business to all contacts",send_message
"send restock notifications to customers waiting for the product",send_message
"i want to message all inactive users with a reactivation offer",send_message
"broadcast thank you message to all customers who left reviews",send_message
"send loyalty points update to all program members",send_message
"schedule my marketing emails to go out every tuesday and thursday at 10am",schedule_message
"i need to set up automated birthday wishes for all my customers",schedule_message
"can you help me schedule reminder messages 24 hours before appointments",schedule_message
"want to schedule a series of onboarding messages for new subscribers",schedule_message
"how do i set messages to send at different times for different time zones",schedule_message
"schedule promotional messages for the entire month in advance",schedule_message
"i need messages to go out automatically when i'm closed for holidays",schedule_message
"set up recurring weekly newsletters to send every monday",schedule_message
"schedule countdown messages for our product launch next month",schedule_message
"want to automate follow-up messages 3 days after purchase",schedule_message
"how can i schedule seasonal greetings for all major holidays",schedule_message
"need to set up abandoned cart reminders to send after 2 hours",schedule_message
"schedule flash sale announcements for specific dates and times",schedule_message
"i want messages to send automatically based on customer behavior",schedule_message
"set up drip campaign messages to send over 2 weeks",schedule_message
"schedule re-engagement messages for inactive customers after 30 days",schedule_message
"want to automate appointment reminders 48 hours and 2 hours before",schedule_message
"how do i schedule promotional messages for optimal engagement times",schedule_message
"need to set up recurring monthly billing reminders",schedule_message
"schedule welcome series messages for new customer onboarding",schedule_message
"need to clean my contact list and remove all invalid phone numbers",filter_number
"how do i check which numbers on my list actually have whatsapp",filter_number
"want to filter out all duplicate entries from my customer database",filter_number
"can you help me validate 10000 phone numbers before my campaign",filter_number
"need to separate valid mobile numbers from landlines in my list",filter_number
"how do i filter contacts by country and remove international numbers",filter_number
"want to clean up my database and keep only active whatsapp users",filter_number
"need to validate and format all phone numbers to proper standard",filter_number
"how can i filter out contacts who have blocked my business number",filter_number
"want to identify and remove all test numbers from production list",filter_number
"need to check which contacts are still active on whatsapp",filter_number
"how do i filter my list to find numbers with incorrect formatting",filter_number
"want to validate all imported contacts before adding to database",filter_number
"need to separate opt-in contacts from those who unsubscribed",filter_number
"how can i filter contacts based on engagement history",filter_number
"want to clean my list by removing numbers that bounced previously",filter_number
"need to validate all numbers comply with messaging regulations",filter_number
"how do i filter and segment contacts by geographic location",filter_number
"want to identify premium numbers vs standard numbers in my list",filter_number
"need to check number validity across my entire customer database",filter_number
"i need to set up a new whatsapp business instance for my cafe",create_instance
"want to create separate instances for each department in my company",create_instance
"how do i add another whatsapp instance for my second phone number",create_instance
"need to create a dedicated instance for customer support team",create_instance
"can you help me set up a whatsapp instance for my new branch",create_instance
"want to create multiple instances to separate marketing and sales",create_instance
"how do i create a test instance to try features before production",create_instance
"need to set up an instance for my e-commerce business whatsapp",create_instance
"want to create a new instance and connect my business phone",create_instance
"how can i create separate instances for different product lines",create_instance
"need to add a whatsapp instance for my franchise location",create_instance
"want to create instance for seasonal campaign management",create_instance
"how do i set up an instance for my consulting services",create_instance
"need to create multiple instances for client management",create_instance
"want to add a new instance for my real estate listings",create_instance
"how can i create an instance optimized for bulk campaigns",create_instance
"need to set up whatsapp instance for my nonprofit outreach",create_instance
"want to create an instance for my coaching business",create_instance
"how do i add an instance for multi-language support",create_instance
"need to create dedicated instance for automated responses",create_instance
"i need to remove the whatsapp instance for our old business number",delete_instance
"want to delete all test instances and keep only production",delete_instance
"how do i remove instances that haven't been active in months",delete_instance
"need to delete the instance for my closed business location",delete_instance
"can you help me clean up and remove unused whatsapp instances",delete_instance
"want to delete instances associated with former team members",delete_instance
"how do i remove an instance that's been compromised",delete_instance
"need to delete my trial instance and upgrade to paid",delete_instance
"want to remove instances from failed integration attempts",delete_instance
"how can i delete multiple instances at once",delete_instance
"need to remove the instance for a phone number i no longer have",delete_instance
"want to delete old instances before creating fresh ones",delete_instance
"how do i remove instances without losing my contact data",delete_instance
"need to delete seasonal campaign instances after completion",delete_instance
"want to clean up my account by removing demo instances",delete_instance
"how can i delete an instance and free up the phone number",delete_instance
"need to remove instances that are taking up subscription slots",delete_instance
"want to delete instances that were created by mistake",delete_instance
"how do i remove all inactive instances from my account",delete_instance
"need to delete archived project instances permanently",delete_instance
"i need to update my instance name to reflect our new branding",edit_instance
"want to change the webhook settings for my whatsapp instance",edit_instance
"how do i edit instance settings to improve message delivery",edit_instance
"need to modify my instance configuration for better performance",edit_instance
"can you help me update the phone number on my instance",edit_instance
"want to edit instance settings to enable new features",edit_instance
"how do i change instance details to match company information",edit_instance
"need to update api credentials for my whatsapp instance",edit_instance
"want to modify instance name from default to something meaningful",edit_instance
"how can i edit multiple instances with same settings",edit_instance
"need to update instance configuration for compliance requirements",edit_instance
"want to change message sending limits on my instance",edit_instance
"how do i edit instance to add team member access",edit_instance
"need to modify webhook urls for all my instances",edit_instance
"want to update instance settings for seasonal campaigns",edit_instance
"how can i edit instance to customize auto-responses",edit_instance
"need to change instance security settings",edit_instance
"want to update business profile information on instance",edit_instance
"how do i edit instance to adjust rate limiting",edit_instance
"need to modify instance settings across all my accounts",edit_instance
"i need to create a VIP customer group for exclusive offers",create_group
"want to set up different groups for each product category",create_group
"how do i create groups to segment customers by purchase history",create_group
"need to make a group for customers who signed up this month",create_group
"can you help me create groups based on customer engagement levels",create_group
"want to set up groups for different stages of sales funnel",create_group
"how do i create a group for beta testers of new features",create_group
"need to make groups to organize contacts by geographic region",create_group
"want to create a group for high-value repeat customers",create_group
"how can i set up groups for A/B testing campaigns",create_group
"need to create groups based on customer preferences",create_group
"want to make a group for inactive users needing reactivation",create_group
"how do i create groups for wholesale vs retail customers",create_group
"need to set up groups for different subscription tiers",create_group
"want to create a group for customers who abandoned carts",create_group
"how can i make groups to separate B2B from B2C contacts",create_group
"need to create groups organized by industry vertical",create_group
"want to set up groups for seasonal shoppers",create_group
"how do i create groups for personalized marketing segments",create_group
"need to make groups to track customer journey stages",create_group
"i need to update my VIP group with newly qualified customers",edit_group
"want to rename my customer groups to better describe segments",edit_group
"how do i edit a group to add contacts from recent import",edit_group
"need to modify group settings to change targeting criteria",edit_group
"can you help me update group membership to remove unsubscribers",edit_group
"want to edit my groups to align with new marketing strategy",edit_group
"how do i change group names across all my segments",edit_group
"need to update groups to reflect current customer categories",edit_group
"want to modify group to split it into smaller targeted segments",edit_group
"how can i edit groups to remove duplicate members",edit_group
"need to update group descriptions for better organization",edit_group
"want to change group criteria to improve campaign targeting",edit_group
"how do i edit multiple groups with same updates",edit_group
"need to modify groups to reflect seasonal changes",edit_group
"want to update group settings for better segmentation",edit_group
"how can i edit group to merge it with another segment",edit_group
"need to change group membership based on new data",edit_group
"want to update groups to optimize engagement rates",edit_group
"how do i edit group to update demographic targeting",edit_group
"need to modify group configuration for better accuracy",edit_group
"i need to remove old campaign groups from last year",delete_group
"want to delete all test groups created during setup",delete_group
"how do i remove groups that have no active members",delete_group
"need to clean up and delete unused customer segments",delete_group
"can you help me remove groups associated with discontinued products",delete_group
"want to delete seasonal groups after campaign completion",delete_group
"how do i remove duplicate groups from my account",delete_group
"need to delete groups created by previous team members",delete_group
"want to clean up my segmentation by removing old groups",delete_group
"how can i delete multiple groups in one action",delete_group
"need to remove groups that are causing confusion",delete_group
"want to delete groups and reassign members to active segments",delete_group
"how do i remove all temporary campaign groups",delete_group
"need to delete archived project groups permanently",delete_group
"want to clean up account by removing demo groups",delete_group
"how can i delete groups without affecting contact data",delete_group
"need to remove groups that are no longer relevant",delete_group
"want to delete all groups except my core segments",delete_group
"how do i remove groups from old marketing strategies",delete_group
"need to delete obsolete segmentation groups",delete_group
"can you explain what this whatsapp business platform does exactly",what_for
"what kind of features are available in chattea",what_for
"tell me how this platform helps with customer messaging",what_for
"what makes chattea useful for businesses",what_for
"can you describe the whatsapp api integration",what_for
"what are the core capabilities of this platform",what_for
"tell me about the bulk messaging features",what_for
"what can i accomplish with this service",what_for
"can you explain the contact management system",what_for
"what problems does chattea solve",what_for
"tell me about the automation features",what_for
"what's the difference between this and regular whatsapp",what_for
"can you describe how multiple instances work",what_for
"what benefits does this platform provide",what_for
"tell me about whatsapp business api capabilities",what_for
"what features help with customer engagement",what_for
"can you explain the messaging automation",what_for
"what makes this platform stand out",what_for
"tell me about the scheduling capabilities",what_for
"what can businesses achieve using chattea",what_for
"how much does the basic subscription cost per month",pricing
"what's included in your premium tier",pricing
"can you break down the pricing for all plans",pricing
"tell me about costs for high volume messaging",pricing
"what are the fees for additional whatsapp instances",pricing
"can you explain the difference between pricing tiers",pricing
"how much for annual subscription vs monthly",pricing
"what's the cost breakdown for enterprise plan",pricing
"can you tell me about volume pricing discounts",pricing
"what payment methods are accepted",pricing
"how much does it cost to get started",pricing
"can you explain any setup or onboarding fees",pricing
"what's included in the price vs what costs extra",pricing
"how much for API access and integration",pricing
"can you tell me about trial period pricing",pricing
"what are the costs for international messaging",pricing
"how much to add extra users to my account",pricing
"can you explain the refund policy",pricing
"what's the pricing for seasonal campaigns",pricing
"how much does bulk messaging cost",pricing
"i need help with my account setup",contact
"can you provide customer support contact",contact
"how do i reach your technical support team",contact
"what's the best way to get help",contact
"can you give me support email address",contact
"how can i contact sales team",contact
"what are your customer service hours",contact
"can you provide phone support number",contact
"how do i submit a bug report",contact
"what's the fastest way to reach support",contact
"can you tell me about live chat availability",contact
"how can i escalate my issue",contact
"what support channels do you offer",contact
"can you provide contact for billing questions",contact
"how do i report a technical problem",contact
"what's the email for partnership inquiries",contact
"can you give me all contact options",contact
"how can i reach someone urgently",contact
"what's your support response time",contact
"can you connect me with a representative",contact
"hi how are you doing",unknown
"good morning everyone",unknown
"thanks so much for the help",unknown
"that's really helpful information",unknown
"okay i got it now",unknown
"sounds perfect to me",unknown
"i appreciate your assistance",unknown
"alright let me try that",unknown
"makes total sense",unknown
"okay cool thanks",unknown
"yeah that works",unknown
"nope i don't think so",unknown
"maybe i'll try later",unknown
"not sure about that",unknown
"whatever you think is best",unknown
"hmm let me think",unknown
"okay bye for now",unknown
"see you later then",unknown
"take care bye",unknown
"have a great day",unknown
"send msg to everyone",send_message
"blast whatsapp message",send_message
"notify all via whatsapp",send_message
"send bulk promotional message",send_message
"message all customers now",send_message
"broadcast urgent update",send_message
"send to all contacts",send_message
"mass whatsapp notification",send_message
"bulk message everyone",send_message
"send campaign to all",send_message
"auto schedule message",schedule_message
"set future message send",schedule_message
"schedule bulk broadcast",schedule_message
"timed message send",schedule_message
"set message schedule",schedule_message
"auto send later",schedule_message
"schedule campaign send",schedule_message
"set timed broadcast",schedule_message
"schedule message now",schedule_message
"future send schedule",schedule_message
"check number validity",filter_number
"validate all numbers",filter_number
"clean contact numbers",filter_number
"verify whatsapp numbers",filter_number
"filter invalid contacts",filter_number
"check valid whatsapp",filter_number
"number cleanup tool",filter_number
"validate phone list",filter_number
"clean number list",filter_number
"verify contact validity",filter_number
"add new instance",create_instance
"setup wa instance",create_instance
"create whatsapp connection",create_instance
"new instance add",create_instance
"setup business whatsapp",create_instance
"create new wa",create_instance
"add business instance",create_instance
"instance setup",create_instance
"new whatsapp add",create_instance
"create instance now",create_instance
"remove old instance",delete_instance
"delete wa connection",delete_instance
"remove business instance",delete_instance
"delete old wa",delete_instance
"instance delete",delete_instance
"remove connection now",delete_instance
"delete business wa",delete_instance
"remove instance now",delete_instance
"delete connection",delete_instance
"instance removal",delete_instance
"change instance name",edit_instance
"update wa instance",edit_instance
"modify instance",edit_instance
"edit connection",edit_instance
"change instance",edit_instance
"update instance now",edit_instance
"modify wa settings",edit_instance
"edit business instance",edit_instance
"change wa instance",edit_instance
"update connection",edit_instance
"make new group",create_group
"add customer segment",create_group
"create new group",create_group
"setup contact list",create_group
"new group add",create_group
"create segment now",create_group
"add group now",create_group
"setup customer list",create_group
"make contact group",create_group
"create list now",create_group
"change group name",edit_group
"update customer group",edit_group
"modify group now",edit_group
"edit contact list",edit_group
"change group settings",edit_group
"update group now",edit_group
"modify customer list",edit_group
"edit segment now",edit_group
"change group list",edit_group
"update segment",edit_group
"remove customer group",delete_group
"delete contact list",delete_group
"remove old group",delete_group
"delete segment now",delete_group
"remove group now",delete_group
"delete customer list",delete_group
"remove contact segment",delete_group
"delete old group",delete_group
"remove list now",delete_group
"delete group now",delete_group
"what's this platform for",what_for
"tell me about features",what_for
"explain what chattea does",what_for
"platform capabilities",what_for
"what can this do",what_for
"describe the service",what_for
"what's available here",what_for
"tell me platform features",what_for
"explain the features",what_for
"what's this service",what_for
"plan cost info",pricing
"pricing breakdown",pricing
"subscription details",pricing
"cost information",pricing
"plan pricing info",pricing
"price details now",pricing
"subscription cost info",pricing
"pricing structure details",pricing
"cost breakdown info",pricing
"plan fees info",pricing
"support contact info",contact
"help desk info",contact
"customer service contact",contact
"support details now",contact
"contact support now",contact
"help contact info",contact
"customer support details",contact
"support team info",contact
"contact info now",contact
"help desk contact",contact
"hi bot",greeting
"hello bot",greeting
"hey bot",greeting
"good day",greeting
"greetings bot",greeting
"hi there bot",greeting
"hello there bot",greeting
"hey there bot",greeting
"morning",greeting
"afternoon",greeting
"evening",greeting
"hi how are you",greeting
"hello how are you",greeting
"hey how are you doing",greeting
"hi good morning",greeting
"hello good afternoon",greeting
"hey good evening",greeting
"whats up",greeting
"wassup",greeting
"yo bot",greeting
"hiya",greeting
"heya",greeting
"hola",greeting
"bonjour",greeting
"konnichiwa",greeting
"namaste",greeting
"aloha",greeting
"salutations",greeting
"welcome",greeting
"greetings and salutations",greeting
"top of the morning",greeting
"good to see you",greeting
"nice to meet you",greeting
"pleasure to meet you",greeting
"how do you do",greeting
"howdy partner",greeting
"hey friend",greeting
"hi friend",greeting
"hello friend",greeting
"yo what's good",greeting
"hey what's up",greeting
"hi what's new",greeting
"hello is anyone there",greeting
"hi is this working",greeting
"hey are you there",greeting
"hello bot are you online",greeting
"hi are you available",greeting
"testing hello",greeting
"hello testing",greeting
"hi can you hear me",greeting
